Permit_Type,ACCELA,Facility_Name,ADDRESS_ No,ADDRESS_St,BO,ZIP,Inspection_Date,Inspection_Type,# of PHH Violations,# of All Violations,# of Critical Violations,# of General Violations,DOCKET,Lat,Long,Community Board,Council District,Census tract,Boro-Block-Lot,BIN,NTA,NTA Code
Outdoor,40787327,OCEANA HOMEOWNERS ASSOCIATION,3205,CONEY ISLAND AVENUE,BK,11235,08/29/2019,Re-Inspection,0,0,0,0,,40.577589799669,-73.959595576299,313,48,061002,,,Brighton Beach,BK19
Outdoor,40426277,SKYLINE TERRACE CONDOMINIUM,25-52,120 STREET,QU,11354,08/30/2019,Re-Inspection,0,0,0,0,,40.776333293505,-73.848036610976,407,19,091900,4042527501,4449434,College Point,QN23
Outdoor,40426158,CAMBRIDGE HALL & SWIM CLUB,226-26,UNION TURNPIKE,QU,11364,08/30/2019,Re-Inspection,0,0,0,0,,40.736270077951,-73.744198052688,411,23,129102,4079120050,4453359,Oakland Gardens,QN42
Outdoor,40426129,TOWERS COUNTRY CLUB INC,272-86,GRAND CENTRAL PARKWAY,QU,11005,08/30/2019,Re-Inspection,0,0,0,0,,40.759252238802,-73.71293971741,413,23,155101,4084890001,4456886,Glen Oaks-Floral Park-New Hyde Park,QN44
Outdoor,40426042,DAVID SILVERSTEIN ET AL,415,STRATFORD ROAD,BK,11218,08/30/2019,Re-Inspection,2,2,0,0,16219-19S1,40.638438782774,-73.967680021615,314,40,052600,3051540047,3118631,Flatbush,BK42
Outdoor,41109090,WESTMINSTER APARTMENTS LLC,405,WESTMINSTER ROAD,BK,11218,08/30/2019,Re-Inspection,0,1,0,1,,40.63902867193,-73.966843803712,314,40,052600,3051550050,3118652,Flatbush,BK42
Outdoor,41430174,FITMAR MANAGEMENT LLC,1500,PAERDEGAT AVENUE NORTH,BK,11236,08/30/2019,Re-Inspection,0,0,0,0,,40.627296785053,-73.902894183123,318,46,099800,3080120001,3343625,Canarsie,BK50
Indoor,41547586,HUNTINGTON FIT CORP,26-50,BROOKLYN QUEENS EXWY,QU,11377,08/31/2019,Re-Inspection,0,1,0,1,,40.761652825795,-73.902148856194,401,22,029700,4010190002,4022555,Woodside,QN63
Outdoor,40426042,DAVID SILVERSTEIN ET AL,415,STRATFORD ROAD,BK,11218,09/04/2019,Re-Inspection,0,0,0,0,,40.638438782774,-73.967680021615,314,40,052600,3051540047,3118631,Flatbush,BK42
Outdoor,50042566,UNITED TALMUDICAL ACADEMY OF BORO PARK,5301,14 AVENUE,BK,11219,09/04/2019,Re-Inspection,0,0,0,0,,40.631361546616,-73.992326173479,312,44,023800,3056710001,3139072,Borough Park,BK88
Outdoor,40426025,ALDER BROOK ASSOCIATION INC,4713,INDEPENDENCE AVENUE,BX,10471,09/05/2019,Re-Inspection,0,0,0,0,,40.89519487316,-73.91159829776,208,11,030900,,,North Riverdale-Fieldston-Riverdale,BX22
Outdoor,50036746,96 WYTHE ACQUISITION LLC,96,WYTHE AVENUE,BK,11249,09/05/2019,Re-Inspection,0,0,0,0,,40.721481687569,-73.958331919106,301,33,055700,3022950021,3425311,North Side-South Side,BK73
Indoor,50092102,"PARKER57, LLC",118,WEST 57 STREET,MA,10019,09/06/2019,Re-Inspection,0,1,0,1,,40.764656777894,-73.978033310571,105,04,013700,1010090019,1023455,Midtown-Midtown South,MN17
Indoor,40425746,79TH REALTY CO / LUCERNE HEALTH CLUB,350,EAST 79 STREET,MA,10021,09/09/2019,Re-Inspection,0,0,0,0,,40.772818000832,-73.953858859804,108,05,013400,1014530027,1045256,Lenox Hill-Roosevelt Island,MN31
Indoor,41411186,200 CHAMBERS STREET CONDOMINIUM,200,CHAMBERS STREET,MA,10007,09/10/2019,Re-Inspection,0,0,0,0,,40.716855439004,-74.012207355491,101,01,002100,1001427502,1087716,SoHo-TriBeCa-Civic Center-Little Italy,MN24
Indoor,40425459,VILLAGE EAST TOWERS INC.,411,EAST 10 STREET,MA,10009,09/18/2019,Re-Inspection,1,1,0,0,17184-19S1,40.725620551291,-73.976909754395,103,02,002800,1003820100,1078024,Lower East Side,MN28
Indoor,50091165,520 PARK AVENUE CONDOMINIUM,520,PARK AVENUE,MA,10065,09/18/2019,Re-Inspection,0,0,0,0,,40.763935843412,-73.97004115426,108,04,011401,1013757504,1090526,Upper East Side-Carnegie Hill,MN40
Outdoor,50073992,SOHO DUMBO LLC,55,WATER STREET,BK,11201,09/18/2019,Re-Inspection,0,0,0,0,,40.703293906326,-73.992047363499,302,33,002100,3000260050,3000019,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38
Indoor,40615420,WAGNER COLLEGE,631,HOWARD AVENUE,SI,10301,09/18/2019,Re-Inspection,0,0,0,0,,40.616129810903,-74.095248932174,501,49,004700,5006200001,5147163,Grymes Hill-Clifton-Fox Hills,SI08
Indoor,50035178,FOUNTAIN OF SPA INC,32-02,LINDEN PLACE,QU,11354,09/20/2019,Re-Inspection,0,0,0,0,,40.767565933016,-73.831861614228,407,20,086900,4049500048,4112019,Flushing,QN22
Indoor,40425544,CONCORDE HEALTH CLUB CORP,220,EAST 65 STREET,MA,10021,09/24/2019,Re-Inspection,0,0,0,0,,40.765020775306,-73.963192506412,108,04,011800,1014197503,1043869,Lenox Hill-Roosevelt Island,MN31
Indoor,40425459,VILLAGE EAST TOWERS INC.,411,EAST 10 STREET,MA,10009,10/01/2019,Re-Inspection,0,0,0,0,,40.725620551291,-73.976909754395,103,02,002800,1003820100,1078024,Lower East Side,MN28
Indoor,50042708,24 HOUR FITNESS USA INC,2503,GRAND CONCOURSE,BX,10468,10/02/2019,Re-Inspection,0,0,0,0,,40.862742744584,-73.896923632021,207,14,040100,2031670001,2013811,Bedford Park-Fordham North,BX05
Indoor,41365725,SPA CASTLE INC,11-11,131 STREET,QU,11356,10/03/2019,Re-Inspection,0,1,1,0,17966-19S1,40.787492558158,-73.837350713923,,,,,,,
Outdoor,41365728,SPA CASTLE INC,11-11,131 STREET,QU,11356,10/03/2019,Re-Inspection,1,2,0,1,17997-19S1,40.787492558158,-73.837350713923,,,,,,,
Indoor,50012949,855 MRU LLC,855,6 AVENUE,MA,10001,10/07/2019,Re-Inspection,0,0,0,0,,40.747424056914,-73.989519358932,105,03,010100,1008067502,1088841,Midtown-Midtown South,MN17
Indoor,41333858,WELLINGTON TOWERS CONDO,350,EAST 82 STREET,MA,10028,10/07/2019,Re-Inspection,0,1,0,1,,40.774771684001,-73.952431343703,108,05,013800,1015447501,1087342,Yorkville,MN32
Indoor,40425798,GOTHAM CONDOMINIUM HEALTH CLUB,170,EAST 87 STREET,MA,10128,10/07/2019,Re-Inspection,0,0,0,0,,40.779839276552,-73.954341433742,108,05,014802,1015157503,1047961,Upper East Side-Carnegie Hill,MN40
Indoor,41581032,THE 1 NORTHSIDE PIERS CONDOMINIUM,1,NORTHSIDE PIERS,BK,11211,10/07/2019,Re-Inspection,0,1,1,0,15808-19S2,40.719213742793,-73.964188319903,301,33,055500,3023407501,3391008,North Side-South Side,BK73
Indoor,50038488,24 HOUR FITNESS USA INC,245-24,HORACE HARDING EXPRESSWAY,QU,11363,10/11/2019,Re-Inspection,1,4,2,1,18581-19S1,40.759681064038,-73.733697367717,411,23,152901,4082760100,4171723,Douglas Manor-Douglaston-Little Neck,QN45
Indoor,40425430,YMCA OF GREATER NEW YORK,238-10,HILLSIDE AVENUE,QU,11426,10/11/2019,Re-Inspection,0,1,0,1,,40.733372356041,-73.726676544633,413,23,156700,4079550300,4438355,Bellerose,QN43
Indoor,50064028,EQUINOX BEDFORD AVENUE INC,246,BEDFORD AVENUE,BK,11249,10/11/2019,Re-Inspection,0,0,0,0,,40.715847225311,-73.959864958885,301,34,055300,3023510006,3062367,North Side-South Side,BK73
Indoor,50010008,SPA CASTLE PREMIER 57 INC,115,EAST 57 STREET,MA,10022,10/16/2019,Re-Inspection,0,1,1,0,18752-19S1,40.761292629492,-73.969995420464,105,04,011203,1013127501,1036926,Turtle Bay-East Midtown,MN19
Indoor,40425837,ST. SEBASTIANS R.C. CHURCH,39-60,57 STREET,QU,11377,10/21/2019,Re-Inspection,0,0,0,0,,40.746826784351,-73.90684077003,402,26,025700,4012270015,4028216,Woodside,QN63
Indoor,40425814,Y.M.C.A. OF NEW YORK,357,9 STREET,BK,11215,10/21/2019,Re-Inspection,0,0,0,0,,40.668418065707,-73.98474472013,306,39,013700,3010057502,3022136,Park Slope-Gowanus,BK37
Indoor,40425828,Y.M.C.A. OF NEW YORK,651,BROADWAY,SI,10310,10/21/2019,Re-Inspection,0,0,0,0,,40.624928688134,-74.114246129944,501,49,012100,5003030047,5008326,New Brighton-Silver Lake,SI35
Indoor,50038488,24 HOUR FITNESS USA INC,245-24,HORACE HARDING EXPRESSWAY,QU,11363,10/25/2019,Re-Inspection,0,1,1,0,18581-19S2,40.759681064038,-73.733697367717,411,23,152901,4082760100,4171723,Douglas Manor-Douglaston-Little Neck,QN45
Indoor,40975025,TOWN SPORTS INTERNATIONAL,4-10,IRVING PLACE,MA,10003,10/29/2019,Re-Inspection,0,0,0,0,,40.734446711847,-73.988420867167,106,02,005000,1008700024,1084936,Gramercy,MN21
Indoor,40425717,NYC BD OF ED/ P.S. 70,1691,WEEKS AVENUE,BX,10457,10/29/2019,Re-Inspection,0,1,1,0,,40.844246840801,-73.907614621398,204,15,022902,2027930028,2007387,Mount Hope,BX41
Indoor,40425467,NEW YORK HEALTH CLUB INC,1433,YORK AVENUE,MA,10021,10/30/2019,Re-Inspection,0,0,0,0,,40.769531681494,-73.951799698784,108,05,013200,1014710021,1045958,Lenox Hill-Roosevelt Island,MN31
Indoor,41415766,ONE UNION SQUARE EAST CONDOMINIUM,1,IRVING PLACE,MA,10003,10/31/2019,Re-Inspection,0,0,0,0,,40.734065218716,-73.988713206815,105,02,005000,1008707501,1083247,Gramercy,MN21
Indoor,50017527,EQUINOX SC UPPER EAST SIDE INC,330,EAST 61 STREET,MA,10065,11/04/2019,Re-Inspection,0,0,0,0,,40.761298540084,-73.962136902495,108,05,011000,1014350016,1044200,Lenox Hill-Roosevelt Island,MN31
Indoor,41411189,455 CENTRAL PARK WEST CONDOMINIUM,455,CENTRAL PARK WEST,MA,10025,11/04/2019,Re-Inspection,0,0,0,0,,40.79793208424,-73.960115056618,107,07,018900,1018417503,1081578,Upper West Side,MN12
Indoor,41577793,EDGE 11211 CONDOMINIUM,22,NORTH 6 STREET,BK,11211,11/04/2019,Re-Inspection,0,0,0,0,,40.720069672805,-73.962813381852,301,33,055500,3023327502,3397446,North Side-South Side,BK73
Indoor,41269465,L. A. FITNESS INTERNATIONAL LLC,145,EAST SERVICE ROAD,SI,10314,11/04/2019,Re-Inspection,0,1,0,1,,40.587876450371,-74.192372082859,502,50,029102,5026380050,5107392,New Springville-Bloomfield-Travis,SI05
Indoor,50038486,24 HOUR FITNESS USA INC,1921,86 STREET,BK,11214,11/07/2019,Re-Inspection,0,1,1,0,20599-19S1,40.605602000421,-73.999909966499,311,47,028400,3063450060,3165822,Bensonhurst West,BK28
Indoor,40425475,NEW YORK HEALTH CLUB INC,24,EAST 13 STREET,MA,10003,11/13/2019,Re-Inspection,0,0,0,0,,40.734847821544,-73.993053921671,102,02,006100,1005700017,1009382,West Village,MN23
Indoor,40425673,THE HORIZON CONDOMINIUM - B,415,EAST 37 STREET,MA,10016,11/13/2019,Re-Inspection,0,0,0,0,,40.745557382085,-73.971821437683,106,04,008601,1009697501,1076168,Turtle Bay-East Midtown,MN19
Indoor,50003158,NEWYORK SPA & SAUNA CORP,149-06,NORTHERN BOULEVARD,QU,11354,11/13/2019,Re-Inspection,2,2,0,0,20995-19S1,40.765330708927,-73.816867655929,407,20,115700,4050177503,4595272,Murray Hill,QN51
Indoor,41312040,WOORI SAUNA,157-16B,NORTHERN BOULEVARD,QU,11354,11/13/2019,Re-Inspection,0,1,0,1,,40.763702293494,-73.807998942788,407,20,117100,4052760024,4119353,Murray Hill,QN51
Indoor,50079793,K-TOWN SAUNA INC,22,WEST 32 STREET,MA,10001,11/14/2019,Re-Inspection,2,2,0,0,21136-19S1,40.747626871722,-73.986653743397,105,04,007600,1008330057,1015828,Midtown-Midtown South,MN17
Indoor,41102431,TOWN SPORTS INTERNATIONAL LLC,232,MERCER STREET,MA,10012,11/19/2019,Re-Inspection,1,2,1,0,21502-19S1,40.72769784861,-73.995991552293,102,01,005501,1005320008,1086637,West Village,MN23
Indoor,40425811,RIVERS BEND POOL CLUB INC,501,EAST 87 STREET,MA,10128,11/19/2019,Re-Inspection,0,0,0,0,,40.776454245127,-73.946270425889,108,05,014402,1015840001,1051312,Yorkville,MN32
Indoor,50038486,24 HOUR FITNESS USA INC,1921,86 STREET,BK,11214,11/21/2019,Re-Inspection,0,1,1,0,20599-19S2,40.605602000421,-73.999909966499,311,47,028400,3063450060,3165822,Bensonhurst West,BK28
Indoor,40425457,SKYLINE MOTOR INN,725,10 AVENUE,MA,10019,11/26/2019,Re-Inspection,1,2,0,1,21825-19S1,40.764271597033,-73.99209420376,104,03,012900,1010780023,1083799,Clinton,MN15
Indoor,41677630,M CLUB GYM LLC,550,WEST 54 STREET,MA,10019,11/26/2019,Re-Inspection,0,2,1,1,21974-19S1,40.767911118841,-73.991725534689,104,03,013500,1010827501,1088726,Clinton,MN15
Indoor,50003158,NEWYORK SPA & SAUNA CORP,149-06,NORTHERN BOULEVARD,QU,11354,11/27/2019,Re-Inspection,0,0,0,0,,40.765330708927,-73.816867655929,407,20,115700,4050177503,4595272,Murray Hill,QN51
Indoor,40832887,BROOKDALE LIVING COMMUNITIES OF NEW YORK -BP,455,NORTH END AVE,MA,10282,12/03/2019,Re-Inspection,0,0,0,0,,40.717376719719,-74.014166271112,101,01,031703,1000160205,1085815,Battery Park City-Lower Manhattan,MN25
Indoor,50079793,K-TOWN SAUNA INC,22,WEST 32 STREET,MA,10001,12/03/2019,Re-Inspection,2,2,0,0,21136-19S2,40.747626871722,-73.986653743397,105,04,007600,1008330057,1015828,Midtown-Midtown South,MN17
Indoor,41707716,TAKE ME TO THE WATER AQUATICS INC,111-20,QUEENS BOULEVARD,QU,11375,12/09/2019,Re-Inspection,0,0,0,0,,40.718370828551,-73.837126834815,406,29,076901,4032940026,4078828,Forest Hills,QN17
Indoor,40000058,SUNY DOWNSTATE STUDENT CTR,394,LENOX ROAD,BK,11203,12/09/2019,Re-Inspection,0,1,1,0,,40.654375205069,-73.946333085053,317,40,081800,3048540007,3327730,Erasmus,BK95
Indoor,40425457,SKYLINE MOTOR INN,725,10 AVENUE,MA,10019,12/11/2019,Re-Inspection,0,0,0,0,,40.764271597033,-73.99209420376,104,03,012900,1010780023,1083799,Clinton,MN15
Indoor,41677630,M CLUB GYM LLC,550,WEST 54 STREET,MA,10019,12/11/2019,Re-Inspection,1,3,1,1,21974-19S2,40.767911118841,-73.991725534689,104,03,013500,1010827501,1088726,Clinton,MN15
Indoor,50079793,K-TOWN SAUNA INC,22,WEST 32 STREET,MA,10001,12/16/2019,Re-Inspection,0,0,0,0,,40.747626871722,-73.986653743397,105,04,007600,1008330057,1015828,Midtown-Midtown South,MN17
Indoor,40425468,YALE CLUB OF NEW YORK CITY,50,VANDERBILT AVENUE,MA,10017,12/16/2019,Re-Inspection,0,0,0,0,,40.753974024949,-73.977253608771,105,04,009400,1012790028,1035374,Midtown-Midtown South,MN17
Indoor,40425604,DST. RUSSIAN TURKISH BATHS INC,268,EAST 10 STREET,MA,10009,12/26/2019,Re-Inspection,0,0,0,0,,40.728344489977,-73.983453717052,103,02,003400,1004370015,1005904,East Village,MN22
Indoor,41203693,UPPER EAST LEASE ASSOCIATION LLC,217,EAST 96 STREET,MA,10128,12/26/2019,Re-Inspection,0,0,0,0,,40.78477729193,-73.948347270578,111,05,015602,1016467502,1086570,East Harlem South,MN33
Indoor,40657227,YMCA OF GREATER NEW YORK INC,3939,RICHMOND AVENUE,SI,10312,12/26/2019,Re-Inspection,0,0,0,0,,40.542097589697,-74.163075117497,503,51,015601,5052360031,5128445,Great Kills,SI54
Indoor,50070333,BRIDGE LAND VESTRY LLC,264,WEST STREET,MA,10013,12/30/2019,Re-Inspection,0,1,0,1,,40.723069658545,-74.011573540793,101,01,003900,1002237502,1090656,SoHo-TriBeCa-Civic Center-Little Italy,MN24
Indoor,40425399,THE UNIVERSITY CLUB,1,WEST 54 STREET,MA,10019,12/31/2019,Re-Inspection,0,0,0,0,,40.761244606063,-73.975854128265,105,04,010400,1012700034,1034800,Midtown-Midtown South,MN17
Indoor,40425660,BROMLEY CONDOMINIUM,225,WEST 83 STREET,MA,10024,12/31/2019,Re-Inspection,1,3,0,2,24055-19S1,40.786192022029,-73.977509784297,107,06,017100,1012317501,1084303,Upper West Side,MN12
Indoor,50003687,388 ATHLETIC CLUB LLC,388,BRIDGE STREET,BK,11201,01/02/2020,Re-Inspection,0,1,0,1,,40.691578555419,-73.985323572949,302,33,001100,3001527501,3397720,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38
Indoor,50045419,38-46 WEST 33RD ST. LLC,42,WEST 33 STREET,MA,10001,01/02/2020,Re-Inspection,1,1,0,0,23861-19S1,40.748598563934,-73.987061376289,105,04,007600,1008340069,1015855,Midtown-Midtown South,MN17
Indoor,40425589,SHOREFRONT YM-YWHA / BRIGHTON BEACH,3300,CONEY ISLAND AVENUE,BK,11235,01/03/2020,Re-Inspection,0,0,0,0,,40.575599780661,-73.959463595232,313,48,036002,3086930001,3326880,Brighton Beach,BK19
Indoor,50051333,160 LEROY LLC,160,LEROY STREET,MA,10014,01/09/2020,Re-Inspection,0,0,0,0,,40.73051634868,-74.010095511175,102,03,006900,1006017503,1090584,West Village,MN23
Indoor,50004851,FITNESS INTERNATIONAL LLC,3231,RICHMOND AVENUE,SI,10312,01/13/2020,Re-Inspection,0,0,0,0,,40.560392905352,-74.169763517192,503,51,014607,5055330058,5073738,Great Kills,SI54
Indoor,40425660,BROMLEY CONDOMINIUM,225,WEST 83 STREET,MA,10024,01/13/2020,Re-Inspection,0,1,1,0,24055-19S2,40.786192022029,-73.977509784297,107,06,017100,1012317501,1084303,Upper West Side,MN12
Indoor,41119163,BLOCK INSTITUTE INC,376,BAY 44 STREET,BK,11214,01/13/2020,Re-Inspection,0,0,0,0,,40.587516434532,-73.99388298674,313,43,031400,3069440085,3187874,Gravesend,BK26
Indoor,50080088,UNKNOWN BATHS LLC,103,NORTH 10 STREET,BK,11249,01/13/2020,Re-Inspection,0,1,0,1,,40.720655318805,-73.95780212328,301,33,055700,3022967501,3329929,North Side-South Side,BK73
Indoor,50068748,HENRY V MURRAY SENIOR LLC,111,MURRAY STREET,MA,10007,01/16/2020,Re-Inspection,0,1,0,1,,40.715104242161,-74.012528081393,101,01,002100,1001427503,1089698,SoHo-TriBeCa-Civic Center-Little Italy,MN24
Indoor,50086626,565 BROOME SOHO CONDOMINIUM,565,BROOME STREET,MA,10013,01/16/2020,Re-Inspection,0,0,0,0,,40.72436836806,-74.005848215896,102,03,003700,1004777502,1089738,SoHo-TriBeCa-Civic Center-Little Italy,MN24
Indoor,40711872,NEW YORK SPORTS CLUB,303,PARK AVENUE SOUTH,MA,10010,01/16/2020,Re-Inspection,0,1,1,0,24329-19S1,40.740320266445,-73.986247435206,105,02,006800,1008790001,1018033,Gramercy,MN21
Indoor,41405586,PLATINUM CONDOMINIUM,247,WEST 46 STREET,MA,10036,01/16/2020,Re-Inspection,0,0,0,0,,40.75922072887,-73.986571998463,105,03,012500,1010187502,1024736,Midtown-Midtown South,MN17
Indoor,41190630,EXHALE ENTERPRISES,150,CENTRAL PARK SOUTH,MA,10019,01/16/2020,Re-Inspection,0,0,0,0,,40.76633927719,-73.977841420041,105,04,013700,1010110052,1023759,Midtown-Midtown South,MN17
Indoor,40425747,YESHIVA UNIVERSITY ATHLETIC CENTER,2501,AMSTERDAM AVENUE,MA,10033,01/17/2020,Re-Inspection,0,0,0,0,,40.849996137589,-73.92955460553,112,10,026700,1021490030,1081872,Washington Heights North,MN35
Indoor,50052652,WEST 30TH HL LLC,520,WEST 30 STREET,MA,10001,01/21/2020,Re-Inspection,1,1,0,0,00180-20S1,40.752579174428,-74.002252213522,104,03,009900,1007010016,1089836,Hudson Yards-Chelsea-Flatiron-Union Square,MN13
Indoor,40425393,COLONY CLUB,564,PARK AVENUE,MA,10021,01/21/2020,Re-Inspection,0,1,1,0,00053-20S1,40.765044244954,-73.968253706291,108,04,011401,1013770033,1040899,Upper East Side-Carnegie Hill,MN40
Indoor,41393919,42ND & 10TH LLC,440-462,WEST 42 STREET,MA,10036,01/21/2020,Re-Inspection,0,0,0,0,,40.759139032857,-73.994354470839,104,03,011500,1010517502,1088437,Clinton,MN15
Indoor,41576475,SPA 88 LLC,88,FULTON STREET,MA,10038,01/22/2020,Re-Inspection,0,1,0,1,,40.709291351284,-74.005944276042,101,01,001502,1000770024,1077403,Battery Park City-Lower Manhattan,MN25
Indoor,40854249,EQUINOX WALL STREET INC,14,WALL STREET,MA,10005,01/23/2020,Re-Inspection,0,1,0,1,,40.70733944656,-74.010997308824,101,01,000700,1000460009,1001025,Battery Park City-Lower Manhattan,MN25
Indoor,41109531,JEWISH COMMUNITY CENTER OF STATEN ISLAND INC,1466,MANOR ROAD,SI,10314,01/23/2020,Re-Inspection,0,1,0,1,,40.594446818183,-74.125676534427,502,50,018100,5009550100,5141743,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,SI24
Indoor,50045964,"FITNESS INTERNATIONAL, LLC",1565,FOREST AVENUE,SI,10302,01/23/2020,Re-Inspection,1,1,0,0,00580-20S1,40.62445264539,-74.140045449496,501,49,024700,5010530138,5110062,Port Richmond,SI28
Indoor,40425820,Y.M.C.A. OF GREATER NEW YORK,570,JAMAICA AVENUE,BK,11208,01/23/2020,Re-Inspection,0,1,0,1,,40.685107702607,-73.882715367116,305,37,117202,3039120024,3086687,Cypress Hills-City Line,BK83
Indoor,41487891,TOWN SPORTS INTERNATIONAL,1637,3 AVENUE,MA,10128,01/27/2020,Re-Inspection,0,0,0,0,,40.782396161088,-73.951357037578,108,05,015400,1015377501,1086172,Yorkville,MN32
Indoor,40425580,BAYVIEW LEISURE ASSOC.,1,BAY CLUB DRIVE,QU,11360,01/28/2020,Re-Inspection,2,2,0,0,00507-20S1,40.77900473301,-73.782083522307,407,19,099704,4058937501,4610630,Ft. Totten-Bay Terrace-Clearview,QN47
Indoor,50039431,XSPORT FITNESS,200,BAYCHESTER AVENUE,BX,10475,01/30/2020,Re-Inspection,0,0,0,0,,40.865905409786,-73.830429747919,210,12,046201,2051410006,2120098,Co-op City,BX13
Indoor,50052652,WEST 30TH HL LLC,520,WEST 30 STREET,MA,10001,02/03/2020,Re-Inspection,0,0,0,0,,40.752579174428,-74.002252213522,104,03,009900,1007010016,1089836,Hudson Yards-Chelsea-Flatiron-Union Square,MN13
Indoor,41380940,OLIVE PARK CONDOMINIUM,100,MASPETH AVENUE,BK,11211,02/03/2020,Re-Inspection,1,2,1,0,16576-19S1,40.715997338715,-73.939220126957,301,34,047700,3029077501,3070234,East Williamsburg,BK90
Indoor,50084031,WEWORK WELLNESS LLC,85,BROAD STREET,MA,10004,02/04/2020,Re-Inspection,0,1,1,0,02340-20S0,40.704207608144,-74.011559433433,101,01,000900,1000290001,1066031,Battery Park City-Lower Manhattan,MN25
Indoor,41486305,301 EAST 57 STREET GYM LLC,301,EAST 57 STREET,MA,10022,02/04/2020,Re-Inspection,0,1,0,1,,40.759257400334,-73.965170198556,106,05,010800,1013500001,1039997,Turtle Bay-East Midtown,MN19
Indoor,40425552,NEW YORK HEALTH & RACQUET CLUB,110,WEST 56 STREET,MA,10019,02/04/2020,Re-Inspection,1,3,1,1,01604-20S1,40.763877311475,-73.978268214174,105,04,013700,1010087501,1023398,Midtown-Midtown South,MN17
Indoor,40425409,Y.M.C.A. OF NEW YORK,5,WEST 63 STREET,MA,10023,02/04/2020,Re-Inspection,0,0,0,0,,40.770681958402,-73.980464658752,107,06,014900,1011160024,1027468,Lincoln Square,MN14
Indoor,40425404,YOUNG MEN & YOUNG WOMEN HEBREW ASSOC,1395,LEXINGTON AVENUE,MA,10028,02/04/2020,Re-Inspection,0,0,0,0,,40.783030878861,-73.952988732409,108,05,015801,1015200050,1048310,Upper East Side-Carnegie Hill,MN40
Indoor,50045964,"FITNESS INTERNATIONAL, LLC",1565,FOREST AVENUE,SI,10302,02/06/2020,Re-Inspection,0,0,0,0,,40.62445264539,-74.140045449496,501,49,024700,5010530138,5110062,Port Richmond,SI28
Indoor,41738014,BROOKLYN TENNIS & SPORTS CLUB,2781,SHELL ROAD,BK,11223,02/06/2020,Re-Inspection,0,0,0,0,,40.584497238247,-73.974514201133,313,47,037402,3072330210,3423929,Gravesend,BK26
Indoor,41696960,MOTT & PRINCE MANAGEMENT INC,379,MADISON STREET,MA,10002,02/10/2020,Re-Inspection,0,0,0,0,,40.713497719781,-73.981347209411,103,02,000202,1002670037,1003221,Lower East Side,MN28
Indoor,40425631,NEW YORK HEALTH & RACQUET CLUB,39,WHITEHALL STREET,MA,10038,02/10/2020,Re-Inspection,0,0,0,0,,40.703029950606,-74.012969418257,101,01,000900,1000087501,1087700,Battery Park City-Lower Manhattan,MN25
Indoor,40425696,NYC BD OF ED/JAMES MONROE HIGH SCHOOL,1300,BOYNTON AVENUE,BX,10472,02/12/2020,Re-Inspection,1,2,0,1,,40.831594375585,-73.878911188901,209,18,005600,2038640001,2027459,West Farms-Bronx River,BX08
Indoor,50040602,24 HOUR FITNESS USA INC,945,KINGS HIGHWAY,BK,11223,02/12/2020,Re-Inspection,1,2,0,1,15251-19S1,40.607089078913,-73.962671274856,315,44,042000,3066660018,3177585,Homecrest,BK25
Indoor,40425601,SEPHARDIC COMM. YOUTH CENTER INC,1901,OCEAN PARKWAY,BK,11223,02/13/2020,Re-Inspection,0,1,1,0,01763-20S1,40.602102924425,-73.966289628798,315,47,041600,3070880001,3190468,Homecrest,BK25
Indoor,41076760,108TH STREET OWNERS CORP,59-30,108 STREET,QU,11368,02/13/2020,Re-Inspection,0,0,0,0,,40.738958475848,-73.852723123853,404,21,043701,4019640001,4048307,Corona,QN25
Indoor,40882767,NEW YORK SPORTS CLUB,69-47,AUSTIN STREET,QU,11375,02/13/2020,Re-Inspection,0,0,0,0,,40.721226182413,-73.847690150355,406,29,071100,4032370030,4077477,Forest Hills,QN17
Indoor,40425580,BAYVIEW LEISURE ASSOC.,1,BAY CLUB DRIVE,QU,11360,02/13/2020,Re-Inspection,0,1,0,1,,40.77900473301,-73.782083522307,407,19,099704,4058937501,4610630,Ft. Totten-Bay Terrace-Clearview,QN47
Indoor,41572745,TOWN SPORTS INTERNATIONAL LLC,575,LEXINGTON AVENUE,MA,10022,02/18/2020,Re-Inspection,0,3,0,3,,40.757208892698,-73.971827318351,106,04,010000,1013060023,1036461,Turtle Bay-East Midtown,MN19
Indoor,41677630,M CLUB GYM LLC,550,WEST 54 STREET,MA,10019,02/18/2020,Re-Inspection,0,1,0,1,,40.767911118841,-73.991725534689,104,03,013500,1010827501,1088726,Clinton,MN15
Indoor,40609521,500 E 83 STREET CORP,500,EAST 83 STREET,MA,10028,02/18/2020,Re-Inspection,0,0,0,0,,40.773814679473,-73.948204166626,108,05,013600,1015790049,1051175,Yorkville,MN32
